transaction_id,date,part_number,transaction_type,qty
6500,2024-10-21,P0448,issue,1
6501,2024-10-21,P0346,issue,5
6502,2024-10-21,P0104,issue,7
6503,2024-10-21,P0020,issue,4
6504,2024-10-21,P0433,issue,1
6505,2024-10-22,P0151,receipt,206
6506,2024-10-22,P0028,issue,1
6507,2024-10-22,P0346,issue,7
6508,2024-10-22,P0055,receipt,248
6509,2024-10-22,P0148,issue,4
6510,2024-10-22,P0456,issue,6
6511,2024-10-22,P0191,issue,3
6512,2024-10-22,P0475,issue,6
6513,2024-10-22,P0047,receipt,153
6514,2024-10-22,P0473,issue,2
6515,2024-10-22,P0183,issue,6
6516,2024-10-22,P0308,issue,5
6517,2024-10-22,P0436,issue,1
6518,2024-10-22,P0388,issue,2
6519,2024-10-22,P0484,issue,1
6520,2024-10-22,P0274,issue,1
6521,2024-10-22,P0213,receipt,97
6522,2024-10-22,P0394,issue,4
6523,2024-10-22,P0263,issue,7
6524,2024-10-22,P0376,issue,6
6525,2024-10-22,P0286,issue,5
6526,2024-10-23,P0437,issue,6
6527,2024-10-23,P0427,issue,6
6528,2024-10-23,P0489,issue,4
6529,2024-10-23,P0453,issue,3
6530,2024-10-23,P0378,issue,5
6531,2024-10-23,P0280,issue,1
6532,2024-10-23,P0135,issue,2
6533,2024-10-23,P0328,issue,5
6534,2024-10-23,P0353,receipt,182
6535,2024-10-23,P0346,receipt,174
6536,2024-10-23,P0076,receipt,183
6537,2024-10-23,P0006,receipt,187
6538,2024-10-23,P0052,issue,2
6539,2024-10-23,P0027,issue,6
6540,2024-10-23,P0261,issue,1
6541,2024-10-23,P0275,issue,7
6542,2024-10-23,P0155,issue,1
6543,2024-10-23,P0033,issue,1
6544,2024-10-23,P0097,issue,6
6545,2024-10-23,P0437,issue,5
6546,2024-10-23,P0337,issue,6
6547,2024-10-23,P0350,issue,1
6548,2024-10-24,P0169,issue,3
6549,2024-10-24,P0375,issue,7
6550,2024-10-24,P0255,issue,6
6551,2024-10-24,P0051,issue,5
6552,2024-10-24,P0081,issue,7
6553,2024-10-24,P0062,issue,1
6554,2024-10-24,P0366,issue,2
6555,2024-10-24,P0443,issue,7
6556,2024-10-24,P0479,issue,5
6557,2024-10-24,P0031,issue,1
6558,2024-10-24,P0464,issue,5
6559,2024-10-24,P0204,issue,1
6560,2024-10-24,P0328,issue,6
6561,2024-10-24,P0240,issue,3
6562,2024-10-24,P0413,issue,4
6563,2024-10-24,P0337,issue,2
6564,2024-10-24,P0053,issue,7
6565,2024-10-24,P0177,receipt,199
6566,2024-10-24,P0082,issue,5
6567,2024-10-24,P0418,issue,3
6568,2024-10-24,P0261,issue,7
6569,2024-10-24,P0456,receipt,88
6570,2024-10-24,P0165,issue,3
6571,2024-10-24,P0198,issue,7
6572,2024-10-24,P0482,issue,4
6573,2024-10-24,P0420,receipt,240
6574,2024-10-24,P0378,receipt,90
6575,2024-10-25,P0102,receipt,177
6576,2024-10-25,P0258,issue,1
6577,2024-10-25,P0069,issue,4
6578,2024-10-25,P0370,receipt,170
6579,2024-10-25,P0300,receipt,100
6580,2024-10-25,P0308,issue,6
6581,2024-10-25,P0097,issue,1
6582,2024-10-25,P0379,receipt,95
6583,2024-10-25,P0138,issue,1
6584,2024-10-25,P0424,issue,5
6585,2024-10-25,P0157,receipt,176
6586,2024-10-25,P0363,issue,1
6587,2024-10-25,P0142,issue,1
6588,2024-10-25,P0444,issue,4
6589,2024-10-25,P0285,issue,1
6590,2024-10-25,P0215,issue,1
6591,2024-10-26,P0248,issue,6
6592,2024-10-26,P0280,issue,3
6593,2024-10-26,P0050,receipt,90
6594,2024-10-26,P0195,issue,7
6595,2024-10-26,P0079,issue,1
6596,2024-10-26,P0207,receipt,98
6597,2024-10-26,P0469,issue,1
6598,2024-10-26,P0060,issue,4
6599,2024-10-26,P0393,issue,3
6600,2024-10-26,P0164,issue,7
6601,2024-10-26,P0499,issue,6
6602,2024-10-26,P0252,receipt,97
6603,2024-10-26,P0119,issue,7
6604,2024-10-26,P0184,receipt,215
6605,2024-10-26,P0474,receipt,228
6606,2024-10-26,P0112,issue,7
6607,2024-10-26,P0472,issue,5
6608,2024-10-26,P0453,receipt,108
6609,2024-10-26,P0061,issue,4
6610,2024-10-26,P0146,issue,6
6611,2024-10-26,P0483,issue,2
6612,2024-10-26,P0144,issue,1
6613,2024-10-26,P0231,issue,3
6614,2024-10-26,P0342,issue,7
6615,2024-10-26,P0432,issue,3
6616,2024-10-26,P0171,issue,1
6617,2024-10-26,P0226,issue,4
6618,2024-10-26,P0491,issue,6
6619,2024-10-26,P0382,issue,6
6620,2024-10-27,P0493,issue,6
6621,2024-10-27,P0290,issue,7
6622,2024-10-27,P0293,issue,5
6623,2024-10-27,P0454,receipt,186
6624,2024-10-27,P0394,issue,2
6625,2024-10-27,P0307,issue,6
6626,2024-10-27,P0493,issue,5
6627,2024-10-27,P0317,issue,7
6628,2024-10-27,P0174,issue,7
6629,2024-10-27,P0279,issue,4
6630,2024-10-27,P0013,issue,3
6631,2024-10-27,P0011,receipt,196
6632,2024-10-27,P0401,issue,4
6633,2024-10-27,P0233,receipt,137
6634,2024-10-27,P0437,issue,4
6635,2024-10-27,P0357,issue,1
6636,2024-10-27,P0090,issue,3
6637,2024-10-27,P0289,issue,1
6638,2024-10-27,P0181,issue,7
6639,2024-10-27,P0194,issue,2
6640,2024-10-27,P0092,receipt,191
6641,2024-10-27,P0122,receipt,172
6642,2024-10-27,P0388,receipt,102
6643,2024-10-27,P0335,receipt,103
6644,2024-10-28,P0343,issue,6
6645,2024-10-28,P0024,issue,7
6646,2024-10-28,P0063,issue,1
6647,2024-10-28,P0323,receipt,175
6648,2024-10-28,P0363,receipt,197
6649,2024-10-28,P0118,issue,3
6650,2024-10-28,P0011,issue,4
6651,2024-10-28,P0096,issue,2
6652,2024-10-28,P0267,issue,6
6653,2024-10-28,P0202,issue,3
6654,2024-10-28,P0003,issue,5
6655,2024-10-28,P0176,issue,2
6656,2024-10-28,P0399,issue,1
6657,2024-10-28,P0175,issue,5
6658,2024-10-28,P0316,issue,3
6659,2024-10-28,P0306,issue,4
6660,2024-10-28,P0022,issue,2
6661,2024-10-29,P0416,issue,5
6662,2024-10-29,P0342,issue,2
6663,2024-10-29,P0376,issue,2
6664,2024-10-29,P0009,issue,7
6665,2024-10-29,P0492,receipt,244
6666,2024-10-29,P0039,issue,4
6667,2024-10-29,P0352,issue,5
6668,2024-10-29,P0400,issue,6
6669,2024-10-29,P0417,issue,5
6670,2024-10-29,P0078,receipt,179
6671,2024-10-29,P0283,receipt,188
6672,2024-10-29,P0153,receipt,122
6673,2024-10-29,P0016,receipt,106
6674,2024-10-29,P0011,receipt,174
6675,2024-10-29,P0059,issue,5
6676,2024-10-29,P0373,issue,7
6677,2024-10-29,P0382,issue,6
6678,2024-10-29,P0054,issue,2
6679,2024-10-29,P0277,issue,7
6680,2024-10-29,P0222,issue,2
6681,2024-10-29,P0080,issue,7
6682,2024-10-29,P0279,receipt,248
6683,2024-10-30,P0179,issue,6
6684,2024-10-30,P0387,issue,2
6685,2024-10-30,P0343,receipt,249
6686,2024-10-30,P0232,issue,7
6687,2024-10-30,P0362,issue,7
6688,2024-10-30,P0440,issue,4
6689,2024-10-30,P0054,issue,3
6690,2024-10-30,P0238,issue,5
6691,2024-10-30,P0367,issue,2
6692,2024-10-30,P0464,receipt,92
6693,2024-10-30,P0409,receipt,195
6694,2024-10-30,P0102,receipt,193
6695,2024-10-30,P0105,issue,3
6696,2024-10-30,P0412,receipt,115
6697,2024-10-30,P0287,issue,1
6698,2024-10-30,P0462,issue,1
6699,2024-10-30,P0258,issue,1
6700,2024-10-30,P0148,issue,1
6701,2024-10-30,P0487,receipt,139
6702,2024-10-30,P0069,issue,6
6703,2024-10-30,P0160,issue,4
6704,2024-10-30,P0387,issue,7
6705,2024-10-30,P0402,receipt,110
6706,2024-10-30,P0308,issue,6
6707,2024-10-30,P0117,issue,1
6708,2024-10-30,P0311,issue,4
6709,2024-10-30,P0244,receipt,147
6710,2024-10-30,P0201,issue,7
6711,2024-10-30,P0052,issue,5
6712,2024-10-30,P0326,issue,6
6713,2024-10-30,P0117,issue,4
6714,2024-10-30,P0363,issue,4
6715,2024-10-30,P0022,issue,4
6716,2024-10-30,P0333,issue,4
6717,2024-10-30,P0461,receipt,106
6718,2024-10-30,P0366,receipt,81
6719,2024-10-30,P0416,issue,2
6720,2024-10-30,P0315,issue,1
6721,2024-10-30,P0320,issue,2
6722,2024-10-30,P0038,issue,4
6723,2024-10-30,P0032,issue,4
6724,2024-10-30,P0258,issue,6
6725,2024-10-30,P0426,issue,2
6726,2024-10-30,P0464,issue,6
6727,2024-10-31,P0486,issue,2
6728,2024-10-31,P0008,issue,4
6729,2024-10-31,P0145,issue,5
6730,2024-10-31,P0348,issue,6
6731,2024-10-31,P0143,issue,1
6732,2024-10-31,P0101,issue,5
6733,2024-10-31,P0046,issue,6
6734,2024-10-31,P0121,issue,5
6735,2024-10-31,P0484,issue,4
6736,2024-10-31,P0231,issue,5
6737,2024-10-31,P0287,issue,4
6738,2024-10-31,P0451,issue,4
6739,2024-10-31,P0275,issue,5
6740,2024-10-31,P0445,issue,2
6741,2024-10-31,P0083,issue,5
6742,2024-10-31,P0185,issue,7
6743,2024-11-01,P0140,issue,7
6744,2024-11-01,P0077,issue,1
6745,2024-11-01,P0388,issue,4
6746,2024-11-01,P0195,receipt,216
6747,2024-11-01,P0447,issue,1
6748,2024-11-01,P0265,issue,4
6749,2024-11-01,P0461,issue,1
6750,2024-11-01,P0389,issue,4
6751,2024-11-01,P0246,issue,6
6752,2024-11-01,P0375,receipt,162
6753,2024-11-01,P0158,issue,4
6754,2024-11-01,P0125,issue,5
6755,2024-11-01,P0421,receipt,233
6756,2024-11-01,P0213,receipt,230
6757,2024-11-01,P0079,issue,1
6758,2024-11-01,P0032,issue,3
6759,2024-11-01,P0147,receipt,195
6760,2024-11-01,P0311,issue,1
6761,2024-11-01,P0275,receipt,244
6762,2024-11-01,P0007,issue,7
6763,2024-11-01,P0418,issue,7
6764,2024-11-01,P0232,issue,5
6765,2024-11-02,P0056,issue,5
6766,2024-11-02,P0311,issue,2
6767,2024-11-02,P0165,issue,1
6768,2024-11-02,P0257,receipt,120
6769,2024-11-02,P0132,issue,7
6770,2024-11-02,P0328,issue,4
6771,2024-11-02,P0462,issue,6
6772,2024-11-02,P0305,issue,7
6773,2024-11-02,P0192,receipt,156
6774,2024-11-02,P0455,issue,7
6775,2024-11-02,P0019,issue,1
6776,2024-11-02,P0444,receipt,201
6777,2024-11-02,P0191,issue,4
6778,2024-11-02,P0274,issue,1
6779,2024-11-02,P0231,issue,7
6780,2024-11-02,P0197,receipt,189
6781,2024-11-02,P0268,issue,2
6782,2024-11-02,P0335,issue,1
6783,2024-11-02,P0088,issue,7
6784,2024-11-02,P0137,receipt,156
6785,2024-11-02,P0114,issue,2
6786,2024-11-02,P0464,issue,2
6787,2024-11-02,P0051,issue,6
6788,2024-11-02,P0218,issue,2
6789,2024-11-02,P0214,issue,1
6790,2024-11-03,P0013,issue,6
6791,2024-11-03,P0392,issue,4
6792,2024-11-03,P0114,issue,5
6793,2024-11-03,P0449,receipt,85
6794,2024-11-03,P0305,receipt,87
6795,2024-11-03,P0200,issue,6
6796,2024-11-03,P0159,issue,6
6797,2024-11-03,P0100,receipt,244
6798,2024-11-03,P0058,issue,2
6799,2024-11-03,P0343,issue,6
6800,2024-11-03,P0187,issue,2
6801,2024-11-03,P0286,issue,5
6802,2024-11-03,P0058,issue,6
6803,2024-11-03,P0331,receipt,155
6804,2024-11-03,P0301,issue,5
6805,2024-11-03,P0225,issue,5
6806,2024-11-03,P0198,issue,2
6807,2024-11-03,P0063,issue,6
6808,2024-11-03,P0122,receipt,190
6809,2024-11-03,P0086,receipt,192
6810,2024-11-03,P0044,issue,5
6811,2024-11-03,P0364,issue,4
6812,2024-11-03,P0472,issue,7
6813,2024-11-04,P0017,issue,5
6814,2024-11-04,P0426,issue,1
6815,2024-11-04,P0463,receipt,229
6816,2024-11-04,P0039,issue,6
6817,2024-11-04,P0095,issue,7
6818,2024-11-04,P0492,issue,1
6819,2024-11-04,P0407,issue,2
6820,2024-11-04,P0078,issue,4
6821,2024-11-04,P0045,receipt,155
6822,2024-11-04,P0263,receipt,148
6823,2024-11-04,P0121,issue,3
6824,2024-11-04,P0150,issue,1
6825,2024-11-04,P0413,receipt,151
6826,2024-11-04,P0337,issue,6
6827,2024-11-04,P0417,issue,3
6828,2024-11-04,P0188,issue,1
6829,2024-11-04,P0228,issue,4
6830,2024-11-04,P0281,issue,3
6831,2024-11-04,P0258,issue,4
6832,2024-11-04,P0153,issue,1
6833,2024-11-04,P0326,receipt,224
6834,2024-11-05,P0024,issue,4
6835,2024-11-05,P0030,issue,4
6836,2024-11-05,P0339,issue,7
6837,2024-11-05,P0497,issue,4
6838,2024-11-05,P0358,receipt,113
6839,2024-11-05,P0329,receipt,179
6840,2024-11-05,P0023,issue,6
6841,2024-11-05,P0194,receipt,168
6842,2024-11-05,P0134,issue,5
6843,2024-11-05,P0484,issue,1
6844,2024-11-05,P0266,issue,6
6845,2024-11-05,P0352,issue,1
6846,2024-11-05,P0254,issue,7
6847,2024-11-05,P0285,issue,6
6848,2024-11-05,P0358,issue,4
6849,2024-11-05,P0056,issue,6
6850,2024-11-05,P0054,issue,2
6851,2024-11-05,P0093,receipt,176
6852,2024-11-05,P0356,issue,2
6853,2024-11-05,P0113,issue,1
6854,2024-11-05,P0230,issue,1
6855,2024-11-06,P0025,issue,3
6856,2024-11-06,P0130,receipt,235
6857,2024-11-06,P0305,receipt,85
6858,2024-11-06,P0157,issue,4
6859,2024-11-06,P0053,issue,4
6860,2024-11-06,P0364,issue,2
6861,2024-11-06,P0166,receipt,177
6862,2024-11-06,P0452,issue,4
6863,2024-11-06,P0226,issue,6
6864,2024-11-06,P0336,issue,2
6865,2024-11-06,P0494,receipt,108
6866,2024-11-06,P0137,issue,4
6867,2024-11-06,P0163,issue,7
6868,2024-11-06,P0315,receipt,142
6869,2024-11-06,P0342,issue,2
6870,2024-11-06,P0103,issue,2
6871,2024-11-06,P0325,issue,2
6872,2024-11-07,P0313,issue,4
6873,2024-11-07,P0341,receipt,235
6874,2024-11-07,P0034,issue,1
6875,2024-11-07,P0243,issue,5
6876,2024-11-07,P0131,receipt,248
6877,2024-11-07,P0306,issue,3
6878,2024-11-07,P0025,issue,3
6879,2024-11-07,P0052,receipt,226
6880,2024-11-07,P0068,issue,7
6881,2024-11-07,P0188,issue,6
6882,2024-11-07,P0191,issue,4
6883,2024-11-07,P0308,issue,4
6884,2024-11-07,P0173,issue,1
6885,2024-11-07,P0488,issue,7
6886,2024-11-07,P0201,issue,6
6887,2024-11-07,P0058,receipt,169
6888,2024-11-07,P0492,receipt,199
6889,2024-11-07,P0356,receipt,197
6890,2024-11-07,P0295,issue,7
6891,2024-11-08,P0424,receipt,133
6892,2024-11-08,P0259,issue,1
6893,2024-11-08,P0385,issue,2
6894,2024-11-08,P0486,issue,5
6895,2024-11-08,P0273,receipt,131
6896,2024-11-08,P0040,receipt,172
6897,2024-11-08,P0292,issue,1
6898,2024-11-08,P0077,receipt,161
6899,2024-11-08,P0118,receipt,132
6900,2024-11-08,P0450,issue,5
6901,2024-11-08,P0336,issue,3
6902,2024-11-08,P0013,issue,2
6903,2024-11-08,P0370,issue,2
6904,2024-11-08,P0058,issue,3
6905,2024-11-08,P0034,issue,7
6906,2024-11-08,P0458,issue,4
6907,2024-11-08,P0064,issue,4
6908,2024-11-08,P0477,receipt,178
6909,2024-11-08,P0228,issue,6
6910,2024-11-08,P0116,issue,2
6911,2024-11-08,P0249,issue,7
6912,2024-11-08,P0320,issue,5
6913,2024-11-08,P0163,receipt,100
6914,2024-11-08,P0296,issue,4
6915,2024-11-08,P0468,issue,6
6916,2024-11-08,P0186,issue,3
6917,2024-11-08,P0251,issue,2
6918,2024-11-08,P0418,issue,1
6919,2024-11-08,P0485,receipt,86
6920,2024-11-09,P0346,issue,2
6921,2024-11-09,P0102,issue,7
6922,2024-11-09,P0137,receipt,214
6923,2024-11-09,P0007,receipt,207
6924,2024-11-09,P0389,receipt,151
6925,2024-11-09,P0133,issue,3
6926,2024-11-09,P0226,issue,4
6927,2024-11-09,P0321,issue,5
6928,2024-11-09,P0044,issue,4
6929,2024-11-09,P0331,issue,3
6930,2024-11-09,P0136,receipt,210
6931,2024-11-09,P0488,issue,5
6932,2024-11-09,P0130,issue,1
6933,2024-11-10,P0176,issue,2
6934,2024-11-10,P0138,issue,4
6935,2024-11-10,P0175,receipt,171
6936,2024-11-10,P0288,issue,1
6937,2024-11-10,P0369,issue,7
6938,2024-11-10,P0164,receipt,126
6939,2024-11-10,P0315,issue,3
6940,2024-11-10,P0372,issue,4
6941,2024-11-10,P0303,issue,4
6942,2024-11-10,P0013,issue,7
6943,2024-11-10,P0361,issue,6
6944,2024-11-10,P0326,issue,3
6945,2024-11-10,P0045,issue,4
6946,2024-11-10,P0397,issue,7
6947,2024-11-10,P0003,issue,1
6948,2024-11-11,P0195,issue,2
6949,2024-11-11,P0351,issue,4
6950,2024-11-11,P0198,issue,2
6951,2024-11-11,P0101,receipt,205
6952,2024-11-11,P0485,issue,6
6953,2024-11-11,P0146,receipt,217
6954,2024-11-11,P0182,issue,6
6955,2024-11-11,P0316,issue,5
6956,2024-11-11,P0388,issue,1
6957,2024-11-11,P0070,issue,3
6958,2024-11-11,P0390,issue,7
6959,2024-11-11,P0094,issue,1
6960,2024-11-11,P0435,issue,1
6961,2024-11-11,P0206,issue,3
6962,2024-11-11,P0298,receipt,228
6963,2024-11-11,P0183,issue,6
6964,2024-11-11,P0140,receipt,172
6965,2024-11-11,P0332,issue,2
6966,2024-11-11,P0425,issue,2
6967,2024-11-11,P0370,receipt,84
6968,2024-11-11,P0181,issue,2
6969,2024-11-11,P0044,issue,6
6970,2024-11-11,P0023,issue,1
6971,2024-11-12,P0449,issue,4
6972,2024-11-12,P0120,issue,4
6973,2024-11-12,P0203,issue,1
6974,2024-11-12,P0273,issue,6
6975,2024-11-12,P0405,receipt,215
6976,2024-11-12,P0370,issue,7
6977,2024-11-12,P0178,receipt,113
6978,2024-11-12,P0258,issue,1
6979,2024-11-12,P0118,issue,6
6980,2024-11-12,P0045,issue,7
6981,2024-11-12,P0105,issue,4
6982,2024-11-12,P0161,receipt,162
6983,2024-11-12,P0093,issue,7
6984,2024-11-12,P0156,issue,7
6985,2024-11-12,P0188,issue,2
6986,2024-11-13,P0213,receipt,147
6987,2024-11-13,P0256,issue,5
6988,2024-11-13,P0427,receipt,239
6989,2024-11-13,P0358,receipt,184
6990,2024-11-13,P0369,issue,3
6991,2024-11-13,P0067,issue,7
6992,2024-11-13,P0408,issue,3
6993,2024-11-13,P0302,issue,4
6994,2024-11-13,P0101,issue,3
6995,2024-11-13,P0417,receipt,188
6996,2024-11-13,P0169,receipt,168
6997,2024-11-13,P0022,issue,5
6998,2024-11-13,P0387,issue,4
6999,2024-11-13,P0077,issue,3
7000,2024-11-13,P0189,issue,7
7001,2024-11-13,P0081,issue,1
7002,2024-11-13,P0353,issue,7
7003,2024-11-13,P0335,issue,3
7004,2024-11-13,P0061,receipt,146
7005,2024-11-14,P0004,receipt,136
7006,2024-11-14,P0277,receipt,227
7007,2024-11-14,P0085,receipt,136
7008,2024-11-14,P0314,issue,6
7009,2024-11-14,P0434,receipt,201
7010,2024-11-14,P0002,issue,6
7011,2024-11-14,P0228,issue,3
7012,2024-11-14,P0064,issue,3
7013,2024-11-14,P0493,issue,4
7014,2024-11-14,P0067,issue,4
7015,2024-11-14,P0351,issue,4
7016,2024-11-14,P0348,issue,5
7017,2024-11-14,P0445,issue,6
7018,2024-11-14,P0244,issue,5
7019,2024-11-15,P0248,receipt,164
7020,2024-11-15,P0000,receipt,113
7021,2024-11-15,P0415,issue,7
7022,2024-11-15,P0035,issue,1
7023,2024-11-15,P0454,issue,6
7024,2024-11-15,P0183,issue,3
7025,2024-11-15,P0401,issue,4
7026,2024-11-15,P0154,issue,1
7027,2024-11-15,P0107,issue,4
7028,2024-11-15,P0478,issue,3
7029,2024-11-15,P0489,issue,2
7030,2024-11-15,P0344,receipt,172
7031,2024-11-15,P0002,receipt,239
7032,2024-11-15,P0344,issue,6
7033,2024-11-15,P0251,issue,2
7034,2024-11-15,P0420,issue,2
7035,2024-11-15,P0393,issue,5
7036,2024-11-15,P0458,receipt,242
7037,2024-11-15,P0282,issue,2
7038,2024-11-15,P0037,issue,2
7039,2024-11-15,P0451,receipt,178
7040,2024-11-15,P0394,issue,2
7041,2024-11-15,P0297,issue,5
7042,2024-11-15,P0201,receipt,248
7043,2024-11-15,P0307,issue,2
7044,2024-11-15,P0364,receipt,206
7045,2024-11-15,P0027,receipt,88
7046,2024-11-15,P0004,issue,2
7047,2024-11-15,P0430,receipt,223
7048,2024-11-15,P0353,issue,3
7049,2024-11-15,P0291,issue,6
7050,2024-11-16,P0151,receipt,228
7051,2024-11-16,P0155,receipt,227
7052,2024-11-16,P0195,issue,1
7053,2024-11-16,P0054,receipt,99
7054,2024-11-16,P0362,receipt,239
7055,2024-11-16,P0272,receipt,241
7056,2024-11-16,P0061,issue,4
7057,2024-11-16,P0352,issue,5
7058,2024-11-16,P0198,issue,6
7059,2024-11-16,P0232,issue,4
7060,2024-11-16,P0336,issue,2
7061,2024-11-16,P0178,issue,2
7062,2024-11-16,P0240,issue,2
7063,2024-11-16,P0206,issue,2
7064,2024-11-16,P0259,issue,1
7065,2024-11-16,P0176,receipt,97
7066,2024-11-16,P0449,issue,2
7067,2024-11-16,P0441,issue,2
7068,2024-11-16,P0036,issue,7
7069,2024-11-16,P0248,issue,1
7070,2024-11-16,P0132,issue,4
7071,2024-11-16,P0325,receipt,100
7072,2024-11-16,P0396,receipt,235
7073,2024-11-16,P0038,receipt,210
7074,2024-11-16,P0438,receipt,237
7075,2024-11-17,P0261,issue,2
7076,2024-11-17,P0104,issue,2
7077,2024-11-17,P0257,receipt,231
7078,2024-11-17,P0245,issue,6
7079,2024-11-17,P0079,receipt,141
7080,2024-11-17,P0382,receipt,182
7081,2024-11-17,P0411,issue,5
7082,2024-11-17,P0404,receipt,232
7083,2024-11-17,P0384,issue,3
7084,2024-11-17,P0111,issue,1
7085,2024-11-17,P0184,issue,7
7086,2024-11-17,P0490,issue,6
7087,2024-11-18,P0210,issue,1
7088,2024-11-18,P0237,issue,3
7089,2024-11-18,P0151,receipt,182
7090,2024-11-18,P0438,issue,3
7091,2024-11-18,P0324,issue,3
7092,2024-11-18,P0327,issue,7
7093,2024-11-18,P0232,issue,1
7094,2024-11-18,P0040,issue,6
7095,2024-11-18,P0293,receipt,105
7096,2024-11-18,P0152,issue,7
7097,2024-11-18,P0274,issue,5
7098,2024-11-18,P0167,issue,1
7099,2024-11-18,P0169,issue,2
7100,2024-11-18,P0131,receipt,122
7101,2024-11-18,P0309,issue,3
7102,2024-11-18,P0199,receipt,150
7103,2024-11-18,P0073,issue,4
7104,2024-11-18,P0210,issue,2
7105,2024-11-18,P0265,receipt,225
7106,2024-11-18,P0324,receipt,181
7107,2024-11-19,P0266,receipt,216
7108,2024-11-19,P0134,issue,4
7109,2024-11-19,P0024,issue,7
7110,2024-11-19,P0160,issue,5
7111,2024-11-19,P0076,receipt,117
7112,2024-11-19,P0070,issue,3
7113,2024-11-19,P0032,issue,7
7114,2024-11-19,P0106,receipt,220
7115,2024-11-19,P0023,issue,2
7116,2024-11-19,P0298,receipt,173
7117,2024-11-19,P0138,issue,7
7118,2024-11-19,P0099,issue,7
7119,2024-11-19,P0184,issue,2
7120,2024-11-19,P0185,issue,2
7121,2024-11-19,P0274,issue,6
7122,2024-11-19,P0082,issue,4
7123,2024-11-19,P0044,issue,3
7124,2024-11-19,P0094,issue,4
7125,2024-11-19,P0326,receipt,114
7126,2024-11-19,P0048,issue,4
7127,2024-11-19,P0050,issue,6
7128,2024-11-19,P0443,issue,4
7129,2024-11-19,P0017,issue,1
7130,2024-11-20,P0071,issue,1
7131,2024-11-20,P0114,issue,2
7132,2024-11-20,P0241,receipt,196
7133,2024-11-20,P0003,issue,4
7134,2024-11-20,P0417,receipt,196
7135,2024-11-20,P0126,issue,3
7136,2024-11-20,P0004,issue,6
7137,2024-11-20,P0445,receipt,248
7138,2024-11-20,P0415,issue,7
7139,2024-11-20,P0342,issue,4
7140,2024-11-20,P0331,issue,5
7141,2024-11-20,P0008,issue,4
7142,2024-11-20,P0258,issue,5
7143,2024-11-20,P0114,receipt,143
7144,2024-11-20,P0291,issue,7
7145,2024-11-20,P0082,issue,1
7146,2024-11-20,P0013,issue,5
7147,2024-11-20,P0396,issue,2
7148,2024-11-20,P0065,issue,3
7149,2024-11-20,P0116,issue,1
7150,2024-11-20,P0075,issue,4
7151,2024-11-20,P0103,issue,1
7152,2024-11-21,P0410,issue,6
7153,2024-11-21,P0176,issue,3
7154,2024-11-21,P0158,issue,3
7155,2024-11-21,P0264,issue,4
7156,2024-11-21,P0448,issue,5
7157,2024-11-21,P0323,receipt,180
7158,2024-11-21,P0071,issue,6
7159,2024-11-21,P0284,issue,7
7160,2024-11-21,P0392,issue,3
7161,2024-11-21,P0309,issue,1
7162,2024-11-21,P0047,issue,1
7163,2024-11-21,P0294,issue,3
7164,2024-11-21,P0486,issue,5
7165,2024-11-21,P0275,issue,6
7166,2024-11-21,P0350,issue,2
7167,2024-11-21,P0017,issue,1
7168,2024-11-21,P0179,receipt,117
7169,2024-11-21,P0414,issue,6
7170,2024-11-21,P0443,receipt,106
7171,2024-11-21,P0020,issue,6
7172,2024-11-21,P0435,receipt,100
7173,2024-11-21,P0111,issue,2
7174,2024-11-21,P0106,issue,3
7175,2024-11-21,P0322,issue,7
7176,2024-11-22,P0104,receipt,212
7177,2024-11-22,P0337,receipt,94
7178,2024-11-22,P0362,issue,2
7179,2024-11-22,P0102,issue,6
7180,2024-11-22,P0056,issue,4
7181,2024-11-22,P0352,issue,6
7182,2024-11-22,P0288,issue,4
7183,2024-11-22,P0409,issue,6
7184,2024-11-22,P0420,receipt,190
7185,2024-11-22,P0205,issue,3
7186,2024-11-22,P0145,receipt,230
7187,2024-11-22,P0431,receipt,151
7188,2024-11-22,P0214,issue,1
7189,2024-11-22,P0322,issue,2
7190,2024-11-22,P0172,issue,2
7191,2024-11-22,P0346,issue,7
7192,2024-11-22,P0091,issue,1
7193,2024-11-22,P0293,issue,1
7194,2024-11-22,P0339,issue,2
7195,2024-11-22,P0351,issue,5
7196,2024-11-22,P0276,issue,7
7197,2024-11-22,P0483,issue,6
7198,2024-11-23,P0440,issue,1
7199,2024-11-23,P0328,receipt,184
7200,2024-11-23,P0368,issue,2
7201,2024-11-23,P0443,issue,6
7202,2024-11-23,P0363,receipt,188
7203,2024-11-23,P0072,receipt,208
7204,2024-11-23,P0358,receipt,107
7205,2024-11-23,P0225,receipt,190
7206,2024-11-23,P0451,issue,3
7207,2024-11-23,P0155,issue,5
7208,2024-11-23,P0445,issue,3
7209,2024-11-23,P0096,issue,2
7210,2024-11-23,P0301,issue,2
7211,2024-11-23,P0363,issue,1
7212,2024-11-24,P0066,issue,2
7213,2024-11-24,P0095,issue,3
7214,2024-11-24,P0283,receipt,187
7215,2024-11-24,P0220,issue,5
7216,2024-11-24,P0059,issue,1
7217,2024-11-24,P0146,issue,5
7218,2024-11-24,P0127,issue,6
7219,2024-11-24,P0457,issue,1
7220,2024-11-24,P0251,issue,3
7221,2024-11-24,P0084,issue,2
7222,2024-11-24,P0088,issue,4
7223,2024-11-24,P0324,receipt,87
7224,2024-11-24,P0326,receipt,142
7225,2024-11-24,P0154,issue,4
